47.0465	0.983431	-2.15256 25.8792	-1.95915	0.283429 128.087
42.3585	-0.0907379	0.952314 37.4941	-3.05009	-1.08508 124.552
30.5409	2.45134	-1.80336 30.0153	-0.716088	0.818005 120.449
64.2181	-1.01868	0.69565 52.6436	1.91523	-0.195118 127.444
69.6978	-0.438762	0.716501 57.707	2.60796	0.428838 128.012
76.9004	0.224708	1.61229 49.969	-2.1345	2.47191 127.101
38.0595	-2.46935	-0.616014 23.7788	-0.0621968	2.1036 123.029
49.4194	-1.79646	1.65174 38.4064	0.911454	-0.235108 127.501
133.268	-2.28423	0.73602 24.5207	0.439673	-0.0568434 121.134
65.7654	-3.0109	1.27338 58.673	0.110478	1.28656 124.232
65.189	-1.96247	1.61713 45.7995	0.484517	0.365553 126.012
70.6783	2.05975	-0.697338 64.0171	-1.96438	-0.743232 121.683
127.753	-3.1176	-1.69196 53.7336	1.52193	-1.62957 121.472
52.425	1.80892	-0.282355 31.4734	2.39081	2.1083 124.15
62.2	-1.39283	-0.406277 59.0196	1.23443	0.19665 122.921
49.794	-0.795035	-0.749833 36.8303	2.34851	1.15144 127.353
60.7182	2.90996	0.921191 49.8724	-0.776128	2.00245 123.028
68.0647	0.335928	-1.87361 59.1603	-2.86226	-2.04619 127.335
91.7105	1.45823	1.71976 43.9604	-1.79071	1.49241 127.63
72.5248	-2.0386	-0.486463 15.2362	0.873904	1.9315 121.046
132.023	-2.75602	0.361305 24.445	1.39139	1.57452 123.582
66.6718	-1.1112	0.620722 39.8404	2.99901	2.03024 120.551
43.5936	-0.119909	-2.10983 32.7869	-3.09849	-0.126895 115.758
58.8802	-0.696224	-0.621544 56.2899	2.38751	0.188605 124.673
37.7349	0.43458	1.28225 28.6182	-3.03009	-1.27932 126.976
63.3564	-1.66188	2.18529 55.1464	1.27935	1.50453 124.573
53.8371	1.08776	-0.58155 35.8152	-0.66405	1.48617 127.216
53.4382	-2.47489	-0.263862 52.2674	0.838054	0.921191 124.475
90.8005	-0.316129	-1.10978 62.932	-1.54008	-0.0341027 121.73
64.2507	-0.507358	-2.05915 34.5284	2.87313	-0.592655 120.157
69.3914	2.0221	0.390958 50.127	-1.06898	0.846137 120.987
53.8642	-1.47339	-1.74683 44.9482	1.47477	-0.285329 125.516
55.5091	-2.02242	1.74327 28.9749	1.40587	2.20388 81.5444
62.1526	0.623794	0.51234 57.6148	-2.64965	1.1204 125.007
112.319	0.673092	-0.921979 41.9648	-0.679258	-2.14814 124.113
70.3397	-0.607117	-0.44165 38.8434	2.98038	0.889129 126.455
43.3621	2.87803	-1.36338 37.8232	-0.129602	0.57893 122.17
63.9747	-2.3935	1.07096 34.5803	0.0737019	-0.591108 124.639
52.6387	-0.983542	-0.790937 50.0223	1.66636	-2.15623 125.013
100.625	2.84483	0.897501 23.3246	-1.04074	-0.656684 122.696
46.3164	0.910856	-0.880985 18.4733	2.56606	1.97154 122.567
60.6142	1.97483	-2.0871 60.2451	-1.25475	-2.64285 125.442
62.8738	1.41991	-0.566979 59.7192	-1.63033	-0.926893 124.416
57.7017	-1.19656	-0.494111 42.8172	1.79663	-1.67472 117.008
79.6277	-3.03928	-1.81731 50.3267	0.362229	-2.07533 126.604
103.222	1.31777	-0.0651545 21.9061	-1.57671	-1.65077 126.048
40.0444	1.50236	-2.2163 34.2391	-1.18377	-0.0338814 121.555
56.241	2.12955	-1.54889 26.3419	0.476485	-1.80153 57.459
93.9233	-1.26726	0.159206 66.7985	0.438724	-0.276386 124.292
54.7422	0.858566	1.58169 50.8677	-2.28801	0.370365 125.495
43.4224	1.92966	1.68163 41.3291	-1.69274	-0.192034 123.063
79.4195	-0.205507	-2.27067 65.0492	1.77534	-1.91846 122.878
73.6463	2.72223	2.10465 18.5081	-0.952693	1.28262 77.767
61.5588	2.17073	-1.20296 55.825	-0.737459	-1.83397 122.368
44.003	-0.0766972	-0.610845 34.1654	-2.0214	1.63412 124.296
63.6861	-1.42679	1.83192 55.0617	1.57056	1.21421 123.834
58.5075	0.74721	0.305902 44.2259	-2.17234	0.985015 107.066
61.3268	-2.98925	-1.4422 40.3146	0.457592	-0.0987367 121.804
55.5955	-0.967031	1.41435 54.6581	2.56054	2.56348 127.209
110.397	-0.0744064	-1.11637 22.6227	-0.29329	0.97911 125.436
58.4326	2.49865	-0.392212 42.0203	-0.556153	-1.84268 126.255
59.7883	-1.83968	0.780189 56.7049	0.514215	-0.10484 119.99
86.6211	0.725082	-0.506561 22.9719	-1.12002	-2.37825 119.653
83.8747	-2.66969	0.120733 56.4815	-0.477591	-0.370146 127.101
52.042	-2.45495	1.28827 24.3685	0.236313	-1.02914 123.611
62.5803	0.516493	-1.55883 51.9332	-2.62948	-0.920959 119.865
58.062	-1.60208	-0.468378 53.9155	1.47096	0.513499 125.6
46.6603	1.64046	-1.29474 36.1042	-0.449079	0.750654 122.124
135.2	0.575093	1.26633 27.997	2.84767	1.87348 117.883
69.3365	3.12057	0.243818 57.4814	-0.0206757	0.360349 126.477
42.5726	2.87054	0.239405 37.9238	-1.20424	-0.959842 88.1201
86.8561	-0.442733	0.473412 57.8313	-2.71856	0.384557 128.826
64.9265	-1.99356	0.417823 36.0909	1.54691	0.400377 94.899
55.7917	-2.8467	-0.140719 53.8065	-0.239173	0.950626 122.949
71.9995	1.50229	-1.24908 50.1863	-1.94814	-1.59703 120.638
70.3335	1.46552	1.68342 47.1226	-1.57146	0.919257 123.5
65.2693	-0.886317	-0.621193 30.9767	2.68424	-2.36039 124.669
78.1834	2.55948	-2.32734 29.9938	-0.696352	-0.761069 127.98
68.175	0.830536	0.222524 60.9756	-1.95708	0.718257 130.978
77.1003	1.77049	-1.82083 45.1071	-1.82087	-0.864203 129.044
91.8744	-1.07635	-0.872784 45.0057	1.29267	-0.658361 119.928
32.4147	0.914964	0.715984 26.238	-1.88102	-2.1666 129.762
61.3857	-0.043434	1.18981 47.3404	3.06176	2.34465 126.279
58.4602	0.125828	0.324224 55.5665	2.59015	-0.759788 125.561
72.2025	-1.04178	-0.201491 48.6421	1.89661	0.456434 124.417
143.41	-1.40356	-1.53411 25.4413	1.62219	-1.30091 121.427
54.8448	0.341369	0.498714 46.9476	3.02675	1.86459 123.98
77.572	-1.74792	-1.645 49.981	2.02089	-0.992737 125.465
91.9634	-2.07596	1.53043 40.9499	1.01547	1.08474 125.756
61.5082	-0.279283	2.36933 44.2288	2.6007	1.07858 126.072
60.1974	-1.99736	1.53703 55.0847	1.19281	2.49193 128.516
53.6238	-2.00734	-1.37759 44.0096	1.35263	-1.90391 99.9836
64.4453	-0.224841	-2.08597 57.8164	2.65388	-2.40431 122.592
47.675	0.0735998	-0.412837 43.5859	-2.96016	-2.07362 124.353
48.7877	1.80493	0.792062 46.3305	-1.47349	2.28364 122.607
142.412	-1.88	-1.83111 33.207	0.361314	-2.12659 125.504
76.8129	1.37446	1.35756 69.7204	-0.286777	0.427798 129.039
64.8492	2.63554	-2.16437 30.8333	-0.00970769	-2.28772 86.8674
177.168	-1.43414	1.03399 63.0146	-1.76015	-0.084355 129.06
93.4816	-2.90139	0.873526 41.3267	-3.0512	-0.893526 125.036
56.0486	-2.48819	-0.648638 51.3553	0.993704	0.526568 125.052
133.454	-1.66482	1.86236 34.4432	0.199602	0.858258 129.965
69.2036	-0.328383	-1.95849 60.2427	-3.02919	-1.85989 126.173
64.4162	0.229781	1.40273 13.6204	-2.30963	0.119561 69.6769
65.4674	1.80955	-1.40573 50.607	-0.726072	-0.475551 123.093
57.9527	1.9935	0.547444 55.7433	-1.05975	1.20056 119.684
60.7818	2.67196	-0.503644 58.6402	-0.613143	-1.19112 126.237
95.0175	-0.352751	0.687274 54.8405	-1.79244	1.75826 125.019
82.7513	-1.58103	0.637423 46.1045	2.06127	1.09813 123.079
61.2037	-0.121941	0.614259 59.3687	-2.56892	-0.130643 122.318
67.1622	0.295514	-1.50632 60.7675	-2.94305	-1.46624 127.645
77.9747	2.88064	-1.86758 48.1286	1.17859	-0.60185 123.883
98.7507	-0.208462	-0.360478 53.2155	1.3743	-1.22794 121.838
41.0322	0.805389	2.48602 20.5459	3.02276	-0.358727 124.751
59.4567	-2.47588	-0.121626 50.5049	0.560053	-0.78142 115.47
65.4015	0.647437	-0.274772 49.2714	-2.33239	0.644008 125.39
121.03	0.0398236	0.511948 32.5683	1.96081	1.66415 128.165
60.1888	-2.65918	-0.659787 31.7132	-2.31646	1.63316 124.506
74.8857	-1.57677	-1.29298 47.1285	1.27289	-0.522942 126.556
71.3402	1.45723	1.48801 47.4708	-2.19644	2.40907 125.537
91.9908	-1.02721	-1.38234 68.8706	-2.86746	-1.77307 130.475
64.9166	-1.91649	-0.711516 60.9097	0.882952	-0.288366 126.793
55.0085	-3.03525	-0.188064 53.0476	-0.315788	-1.38372 125.908
114.041	1.11279	-1.22665 61.3984	2.79553	-1.13634 125.002
72.5682	-3.11974	1.45848 56.0097	-0.928003	0.558319 127.986
73.5277	-1.36845	1.47669 56.6571	2.2251	0.831148 132.756
95.9831	-0.532135	-0.976271 42.584	2.10728	-0.67017 125.404
57.801	-0.290651	0.254731 56.7792	2.51628	1.22457 126.886
57.4821	-2.85272	0.881957 44.5246	0.872845	1.93433 111.782
71.8572	-1.79077	-1.49666 52.915	1.7313	-1.15349 122.954
47.2936	-1.6589	0.643002 36.8059	2.60907	-1.43347 124.897
69.2599	-1.7367	-1.4205 55.2187	1.17471	-1.43996 122.872
56.7844	-2.41876	0.663147 56.7621	1.64595	-0.548951 125.22
72.2457	3.05686	0.235608 59.956	-0.705842	0.214381 125.34
70.136	-0.158011	-1.60683 50.0052	-2.49901	-2.59532 124.954
102.83	-1.96727	2.01827 35.5745	0.550373	2.66775 121.869
260.372	-2.8945	2.11389 50.6772	-1.92526	2.63979 123.245
54.9395	0.163178	-0.785899 44.8812	-3.06479	-2.08243 120.846
71.0456	1.26188	-1.65178 53.9401	-2.0691	-1.47347 123.75
80.8116	-0.217725	-0.659984 67.1767	-0.819662	0.758275 121.595
41.3114	1.85345	1.19226 39.6279	-1.10796	-0.74446 121.704
75.0993	-1.57833	-0.185808 60.3803	2.33015	-0.156034 124.914
61.2218	-1.41741	0.616605 54.8052	-1.3613	2.49599 125.649
56.9172	-2.657	-2.64515 47.1214	0.227629	-1.32671 126.213
65.0842	0.733178	0.0963396 57.8225	-0.930308	1.30716 120.202
48.0072	1.66228	-1.32601 39.1136	0.727724	0.766663 114.988
76.0205	1.09971	0.678566 52.5685	-3.11807	-0.315189 126.763
77.6737	0.551227	2.09977 49.2713	-2.43649	2.02476 123.448
33.7856	2.70726	-1.28791 28.707	1.05888	1.42183 121.605
97.4798	-2.17344	1.0879 47.9702	1.98682	0.582893 124.401
60.5687	2.69538	-1.29076 49.652	-0.487624	-2.0569 117.803
75.9588	1.2226	-0.454335 45.8738	-2.2147	-1.25336 126.417
47.8137	1.1105	1.17535 47.2333	-2.0289	-0.462945 128.756
87.3666	2.08415	1.64372 39.1993	-0.280536	0.51529 128.753
63.3721	-0.801678	-1.80888 60.4709	3.11363	-1.08839 123.384
63.4465	1.19901	-0.481766 49.1425	-2.63897	0.700047 126.117
67.7133	-0.79365	-1.90944 67.2557	3.09128	-2.01817 125.967
26.4003	2.51656	2.30566 13.1259	-1.65506	-1.45405 123.464
71.409	-2.01715	1.16677 56.8023	1.51036	0.885541 126.298
59.3638	-3.07782	0.173127 51.1458	-0.00946995	1.05747 121.086
61.4836	0.956049	-0.52971 58.2784	-1.50934	-1.4044 125.206
93.0265	-1.99035	0.43132 33.8993	1.96973	1.67434 127.083
53.0243	0.0686899	0.446609 44.3296	-2.90706	-1.13175 128.509
83.5663	-1.20331	-1.06653 43.1793	2.45107	-1.93027 127.94
55.2609	-1.76377	0.203905 51.5685	0.29532	1.76494 129.797
109.628	-1.69001	-0.957024 27.9514	2.37703	0.24062 121.495
67.054	-1.9409	0.0964567 56.8181	1.76616	0.709736 124.627
58.2513	-2.36739	1.30758 50.2328	1.10396	0.480926 116.212
113.789	0.411352	-1.28915 41.5705	-1.83794	-1.90733 131.393
67.1644	1.57424	-1.87203 63.8887	-2.36556	-2.32184 124.319
39.2198	3.10829	-1.28553 22.2301	0.524612	1.32358 115.712
31.4734	2.26629	1.40476 18.5291	-0.318249	-1.80851 124.545
35.8765	-1.55565	-2.09341 26.9375	-1.92384	0.854976 129.159
77.735	-1.6446	0.394636 14.9632	-1.82622	-2.31317 123.421
66.7164	0.477578	0.0469542 59.2218	-2.57848	0.233019 126.145
66.3505	1.51077	-1.97545 59.319	-1.636	-1.77264 126.118
52.5513	0.441149	1.50728 43.3776	-1.84999	-0.13312 123.311
36.6928	0.0767143	-0.172671 25.1914	-1.16048	2.28958 101.573
53.6881	-1.06432	-0.673056 50.7365	1.73695	-0.914906 103.651
48.3259	-2.90697	0.833171 26.3538	0.241091	-1.50482 125.955
44.6399	-2.50481	1.73117 27.7552	-1.85431	-0.892324 123.272
77.9412	0.286746	-0.945961 21.259	-2.36687	1.03125 122.979
60.6441	-1.35732	-2.32197 55.2174	2.27645	-1.40147 125.072
41.9826	-2.86533	-0.291524 37.3042	0.481792	1.8238 127.444
66.9386	-0.471903	-1.67676 36.1834	2.32431	-2.08063 99.0084
53.7419	2.46143	-0.408787 37.8249	-0.476137	-2.18655 127.875
169.546	-2.96073	-0.593984 54.4746	2.67045	0.486781 125.177
101.143	0.233671	1.5011 97.2729	-1.16967	1.74691 130.364
44.1255	-0.69182	1.60803 28.2101	2.34705	-0.779028 127.027
63.6982	1.99315	-0.0463658 61.6757	-1.02107	0.300988 127.003
85.129	2.01537	-1.70287 15.6367	-2.76963	-0.311673 74.0861
60.6546	1.36067	0.597835 55.901	-1.59998	1.3995 125.5
71.5396	-0.391941	-0.326018 54.7894	2.47984	-0.400496 124.164
40.7921	-1.2954	0.432497 36.6199	1.87645	-1.70119 125.617
52.3771	-1.96813	0.802995 40.4857	0.64669	2.45779 123.15
302.208	-1.53326	-0.517766 147.217	-1.08856	-0.118005 125.934
53.1012	1.10903	-0.704073 37.6894	-1.25142	-2.53335 125.023
71.6963	2.15978	0.327508 61.1969	-1.50938	0.159537 128.38
68.1493	-1.77703	1.19695 57.3133	0.781727	1.55704 121.843
59.8846	0.774483	-0.567719 59.3559	-2.21477	0.258382 129.238
43.5205	0.0296949	-0.436093 31.4526	2.84152	-2.29633 107.695
62.5139	-2.76412	1.75761 38.3672	0.889937	0.308193 122.322
69.0479	-1.62801	-2.10464 52.2879	1.15392	-1.71878 120.514
62.2583	-0.911672	0.51149 62.2027	2.35411	0.254489 125.252
73.3939	2.74676	-0.536374 55.2954	-0.939951	-0.887463 124.749
52.441	-2.18242	1.76001 40.6581	0.773909	0.154011 123.464
59.2552	-1.77047	0.453886 49.9669	1.5095	1.5002 123.834
67.0231	-2.93943	-1.06639 31.6695	0.986593	0.49832 116.607
79.9995	-1.33972	-0.746232 51.2966	1.40534	-0.824793 125.711
109.523	1.71328	-0.686184 73.6579	0.583998	-1.56726 126.168
105.795	-1.76591	1.18428 38.9871	1.19721	1.45055 129.08
63.4014	2.8279	-0.556229 53.4102	-0.486269	-1.01068 118.979
31.1043	-0.0867864	1.35441 27.9034	2.81836	-1.43773 126.101
36.5221	2.82845	-1.62796 35.8382	-0.417498	0.663882 125.239
57.4723	2.3193	-1.02461 31.0627	-0.2529	0.941314 126.517
27.5587	-0.0614044	1.79084 22.6843	2.80276	-1.35566 125.566
46.1046	-1.88445	2.35927 18.9777	1.0849	-0.308451 119.96
37.2467	2.0453	-1.30689 26.8447	-0.688082	-1.44328 62.0791
88.0115	-0.38084	0.87328 78.3222	-2.038	0.846326 122.396
50.4636	1.86138	-0.573576 35.0397	-1.2235	1.33201 125.229
52.568	0.408498	-0.959038 32.6977	-2.34035	0.862756 118.666
85.2814	-1.5526	-0.747407 46.4432	1.36278	-0.875655 125.325
43.3879	0.535923	-0.211324 42.6983	-2.85278	1.61203 123.952
49.9413	-0.636421	-1.79496 25.902	1.49318	0.600892 125.259
59.8008	2.08268	-0.481244 30.443	-1.41424	1.37596 123.934
49.845	0.798591	-1.36641 26.7374	-2.15002	0.942443 127.12
67.3899	-1.66029	-0.711178 53.5779	1.64165	-1.1002 122.078
30.3032	3.04166	-1.7772 16.333	-0.859666	1.4992 117.654
51.0858	0.731033	-1.34171 48.8831	-2.59967	0.00503061 123.112
72.672	0.125293	-0.133063 48.033	-2.66071	0.711173 127.142
31.6554	-2.59464	1.0958 27.225	-0.850622	-1.7524 123.366
97.3445	0.280929	0.916463 42.549	-1.41572	-0.261848 125.583
117.227	1.60405	-0.879158 93.29	2.88548	-0.878215 125.024
134.832	-2.86902	1.01213 28.5934	-0.201573	1.0881 120.801
76.2024	1.0598	1.20915 58.4364	-2.40344	1.35764 132.112
60.4425	2.46389	0.741158 44.9273	-1.17013	-0.554621 124.302
59.0968	-2.39661	-1.07745 51.82	0.839302	-0.052835 125.414
72.9581	1.58065	0.363918 43.7888	-1.46	-0.57835 125.695
67.6926	0.831388	-1.08261 65.4543	-1.6542	-1.42229 128.062
39.299	2.30245	1.51711 14.4201	-1.95317	-1.79862 126.998
54.3588	1.4866	-0.424212 50.494	-1.25734	0.400846 111.927
54.5577	1.60105	-2.32851 42.9361	-2.01181	-0.966618 117.977
62.4378	0.848465	1.05975 34.7178	-2.64317	-0.318805 114.989
42.8884	-2.28087	-1.17753 28.5505	0.857828	1.05716 118.411
28.0465	0.983796	-2.60564 25.9652	-1.93136	0.320276 122.641
78.568	-2.06902	-1.7058 46.3892	1.21893	-2.241 124.78
58.2604	1.29668	-0.756144 12.602	-1.65647	2.19899 124.821
55.6167	-2.55441	-1.86957 50.2638	0.647014	-0.802648 121.11
69.8351	-0.271831	0.616917 53.7744	1.85074	-0.364369 123.95
60.6311	-2.67518	-1.14997 51.234	0.906075	-2.218 125.411
114.25	0.154399	-1.13705 79.825	1.39935	-0.544524 125.292
65.4736	-0.373984	-0.109186 51.6594	2.90742	-0.10797 116.032
174.176	1.49514	1.10398 123.463	0.721014	0.729061 123.751
82.8413	3.01281	2.41768 45.3087	0.106882	1.97009 124.783
50.2281	1.16544	0.657041 46.4878	-2.10829	-0.79955 123.262
58.163	2.26098	-0.417264 48.9678	-0.774746	0.698597 123.655
84.2688	1.97869	-1.38215 65.2881	0.608097	-0.369526 122.293
72.7757	-2.33869	-0.639579 55.8656	1.36452	-1.28048 129.389
56.8081	1.19832	-0.888038 50.2027	-2.6216	0.365808 123.481
97.3477	-1.91594	1.02531 40.4805	0.549653	1.64342 124.834
70.8061	-3.06661	-1.04465 41.7764	0.231958	-1.57145 112.247
64.5442	2.57659	0.650214 57.4083	-0.255624	1.04261 122.668
33.9757	0.453191	-1.54894 14.2762	2.05608	1.89226 123.255
34.6355	2.53218	-1.08825 18.0426	-0.575575	2.02079 123.591
79.4856	0.526128	-2.13272 55.0207	-1.74477	-2.45258 121.793
76.1964	-1.25889	1.66199 43.5311	2.44032	0.832375 121.16
60.2521	1.07751	1.15198 59.7837	-2.36451	0.60794 123.201
78.5674	-1.09757	1.34533 50.9189	2.46342	1.18366 124.152
64.9399	1.07501	-1.23423 44.1317	-1.30495	0.097485 125.537
64.3522	-2.39041	-0.666678 62.6877	0.811583	-0.893514 127.789
71.5417	-1.26336	2.18972 59.4234	1.03872	1.35143 131.709
81.2105	-2.56349	-1.69015 43.0553	0.631029	-1.09254 123.542
86.6039	-2.32982	1.09191 40.606	1.59624	2.35029 135.479
160.87	0.12956	0.225155 24.129	2.21972	-0.780989 126.051
58.8787	2.25799	-1.07623 43.8484	-1.0452	0.283566 125.761
60.7919	-0.320121	1.56363 49.7284	2.70101	2.28476 117.004
64.8169	1.63915	1.53029 60.851	-1.48878	1.78906 126.655
71.1411	-0.0707574	-2.36773 53.5493	-3.12752	-2.66616 124.71
45.4628	1.9061	-1.75682 40.4612	-1.49357	0.186145 129.07
75.3755	2.87862	0.961707 64.4798	-2.65257	-0.457075 118.995
62.5616	1.9623	-0.718827 59.4371	-0.997606	-0.0386666 128.604
67.3182	-0.907538	-0.53043 46.1029	2.7065	0.66818 129.434
77.8003	0.554635	0.608063 45.8705	-2.48266	0.951555 121.084
71.8389	-0.723906	0.952458 41.2779	2.95459	-0.260871 126.313
190.164	-2.12081	0.0859159 24.1972	-0.076557	0.774724 125.18
59.083	-0.24677	-1.43159 58.9597	2.59017	-0.83648 121.999
63.7937	-1.21719	-2.28524 58.0614	2.0571	-2.06918 122.165
41.3923	-0.146032	-1.0955 32.1747	-1.72545	1.33414 123.541
56.3567	0.434053	0.645322 50.6204	-2.28178	-0.569196 125.113
54.6444	-2.25665	0.81891 53.3122	0.248947	2.01157 123.177
72.4989	-1.44208	1.84079 61.0482	2.18473	1.56958 130.42
75.8415	0.248648	1.90953 61.7962	-2.00709	1.71559 124.419
57.9479	3.12673	-1.73876 51.7084	-0.912749	-0.544824 120.546
44.2746	-2.84301	-0.0609789 39.9132	0.179645	1.94712 130.039
82.8655	1.88644	0.244582 25.5922	-2.38776	1.99779 120.042
70.0391	-2.93777	-0.973688 51.2202	-0.355206	-1.5577 120.483
47.3456	-1.57112	1.38384 12.719	1.72359	-0.327108 68.0569
56.1478	0.838191	-1.30933 43.1356	-2.67901	0.152031 124.543
37.4318	0.796953	-0.235334 32.3261	-2.66338	2.08485 121.376
73.8449	1.13038	0.353536 35.8705	-1.93889	-0.900282 123.777
60.213	-1.54857	0.718587 56.75	0.062673	-0.716712 124.276
71.2964	-1.2325	-1.29149 48.7426	1.69235	-2.0424 125.664
53.1829	2.50543	1.84652 52.3777	0.338736	0.351198 127.19
63.1066	0.747831	-0.404524 47.1661	-2.92006	0.708811 123.235
61.1267	1.59164	-0.0639822 28.6684	-1.87684	-1.92801 122.038
61.4695	-0.0250558	0.342853 55.1359	2.87046	1.20267 126.555
49.908	2.77767	-0.190926 44.4198	-0.519307	1.34233 123.005
70.2962	-2.57556	0.5984 36.2803	0.949436	-0.708785 121.844
65.9274	2.69129	-1.98726 63.0656	-0.849168	-2.00966 126.413
88.8995	-2.10576	0.485379 81.7389	-0.499011	0.761137 124.946
106.637	-1.02313	-0.466554 23.2959	1.6926	0.938641 123.533
70.3991	-2.15166	2.13075 36.5031	0.420442	0.833116 120.156
65.8117	1.18765	0.0820897 56.0127	-1.89927	0.537888 124.552
113.58	0.886965	-1.59772 44.6231	-0.975734	-0.879709 125.621
66.687	-1.65583	0.843347 55.2275	1.62112	0.418116 123.857
57.5426	1.87749	0.402507 55.5723	-1.09026	-0.546594 125.69
117.964	2.68902	1.16982 15.2573	2.01013	-1.17328 126.94
64.8111	-2.50747	0.498631 50.9511	0.320539	-0.150145 119.692
98.0481	2.03416	0.608334 38.5335	-1.67464	1.18173 123.312
65.8935	-1.93881	1.87245 56.9394	1.64226	1.61265 120.621
107.666	0.424295	0.961412 57.9582	-1.46067	0.786498 128.563
47.2666	0.479398	-0.725976 46.3108	-2.24247	-2.31579 123.193
59.9575	-1.89388	-0.762089 50.4074	1.47721	-1.76638 123.467
70.6287	-0.671644	1.34275 56.1918	2.25486	1.25752 125.383
42.7814	3.1117	1.86791 23.2956	-0.617545	-0.745888 123.841
75.0544	3.08347	1.92968 51.9283	-0.407573	1.39061 127.589
74.6668	2.75669	1.74864 52.4629	-0.465848	2.23795 128.841
101.471	1.47711	-0.514579 96.3885	0.100016	-0.522432 125.684
68.4142	-0.650632	-1.90163 47.4462	-2.53165	-0.501547 126.279
71.4807	-2.10948	-0.376048 56.8926	1.04528	-0.0861897 128.881
70.7205	2.9622	-1.66743 50.1779	-0.0778663	-1.27502 121.29
64.9807	1.20326	-0.531451 43.4005	-1.82186	0.639944 124.802
76.8974	1.58228	-1.20993 53.2452	-1.58034	-0.900104 129.507
54.3981	0.235322	2.57313 47.7984	-3.03999	1.23108 125.633
85.1087	0.75193	-1.65198 41.8984	-2.60878	-0.814456 129.399
70.5185	-1.15729	-1.92481 59.4299	2.67353	-1.68584 122.845
54.452	-0.179208	-0.325678 53.5353	-2.57365	0.965926 125.241
72.5854	0.533241	1.02867 57.1317	-2.10398	1.62979 130.763
29.4307	2.20269	-2.06456 14.088	0.79829	1.56745 124.665
74.0745	-0.959742	-0.0931845 59.055	1.30244	0.438051 124.865
60.05	2.13602	2.26278 46.8758	-1.20471	1.09678 124.213
63.2348	-1.66065	-1.70905 58.2502	1.17481	-1.11976 125.331
85.0186	-1.20318	0.247504 44.7118	2.00805	0.575533 124.898
57.1628	-2.27912	1.68104 56.8357	0.956345	0.936214 121.878
64.4397	0.57311	-0.171714 49.0421	-2.11364	0.242335 112.018
104.678	0.188062	-0.15499 28.6763	-2.66876	-0.197121 108.492
119.102	-1.27974	-0.236749 81.0214	-0.280539	0.576573 124.908
65.9525	2.32194	0.726674 56.2955	-0.791382	1.16754 124.827
59.2367	2.9771	-0.249203 56.332	-0.322537	-0.990699 123.227
54.6967	0.692369	1.88051 45.9036	-3.10454	0.343652 127.265
67.1032	0.324286	1.57842 55.5996	-2.64743	1.75269 122.188
49.0572	-1.14114	0.974372 45.6918	-3.09655	-0.800478 123.635
69.2629	-2.4317	0.900715 61.0328	1.37446	1.00832 123.122
59.3086	-0.000230521	-2.05091 54.7533	-2.994	-1.28611 122.117
52.2711	0.620678	1.02677 31.5619	-2.47658	-0.999982 126.627
77.7357	-0.572026	0.526502 33.4324	2.76931	-0.857314 126.947
49.85	-0.47827	0.806203 39.3551	-2.97486	-0.971499 122.776
65.2158	-2.35572	-0.506336 56.7276	0.720223	-0.405162 121.738
67.4924	2.42585	-0.92837 41.8043	0.391733	-2.39633 124.17
39.7553	2.65775	2.11268 33.0588	-0.361599	-0.0729146 120.201
58.963	-2.75803	1.07382 54.1216	0.306641	1.86903 121.953
141.142	-2.5727	1.52971 54.4248	-1.57575	0.633657 116.682
65.5315	0.560814	-1.95541 57.9485	-3.0429	-1.36035 125.61
65.9422	-3.06586	1.00131 63.3286	0.94522	0.386397 123.977
54.9612	1.45107	0.157013 53.6041	-1.89318	-0.844019 121.947
85.9977	-0.36336	1.22994 44.8492	2.60972	0.855195 125.962
80.3451	-0.240687	0.515985 23.7479	0.395382	-1.71668 122.175
104.831	-0.96208	-2.0175 40.2103	2.41023	-1.66225 131.055
163.914	0.314735	0.317488 44.8005	0.667224	-1.02407 127.377
61.5062	-2.14889	-0.231515 27.6674	2.80142	-2.48308 124.69
96.5359	0.114411	-0.300257 43.28	-2.47017	-0.736055 127.496
70.8414	0.825012	2.19122 50.3346	-2.13737	1.25691 132.268
85.0282	-1.64114	1.06479 34.5092	1.15178	-0.153919 127.706
64.1984	0.392934	0.14491 54.7774	-3.10737	-0.565195 124.37
135.294	-0.343252	0.364911 17.5882	2.75812	1.93979 129.389
62.8692	3.06734	-0.989399 25.5767	0.303311	1.10431 127.422
97.3226	0.996101	0.0743778 39.8482	-2.74753	-0.585965 126.104
37.2156	-2.05502	2.12966 18.597	-2.72365	-1.08665 127.278
59.1888	-1.02713	-1.83331 31.7435	1.97433	0.113283 130.958
94.2033	-2.93268	-0.843577 21.9416	0.568198	-2.58044 126.385
48.6904	1.55165	-1.98405 8.13129	2.42892	1.77454 128.386
57.9441	1.41564	0.108552 49.3985	-1.81258	-1.09287 126.811
65.6576	-0.601336	-1.03547 63.5923	2.03686	-0.932925 125.337
120.277	-1.24721	0.692491 24.2757	-2.72802	2.44645 129.806
109.217	-2.8642	-0.961032 28.3276	-0.0408601	0.0771789 125.339
75.9353	-1.19223	0.103396 25.5632	-3.06695	2.13135 127.15
97.3993	2.63471	-0.591609 37.98	-1.02536	-1.20616 123.556
51.0209	-2.68561	-0.594867 39.2041	0.0714097	0.330113 97.7017
64.4406	-0.292766	-1.48845 59.7061	2.61403	-1.84157 125.154
88.705	-1.64991	-0.810917 50.9558	0.578334	-1.44426 128.214
